119 	22.627 	195 	188 	14.467 	
120 	14.661 	198 	195 	14.468 	
121 	14.529 	198 	180 	14.469 	
122 	12.591 	198 	191 	14.454 	
123 	17.353 	200 	187 	14.477 	
124 	14.520 	200 	189 	14.478 	
125 	13.389 	200 	175 	14.469 	
126 	14.404 	201 	187 	14.468 	
127 	14.692 	203 	184 	14.470 	
128 	15.554 	203 	177 	14.479 	
129 	14.194 	203 	180 	14.476 	
130 	12.073 	206 	195 	14.458 	
131 	19.836 	206 	184 	14.499 	
132 	14.167 	204 	199 	14.496 	
133 	15.950 	206 	194 	14.507 	
134 	14.296 	206 	194 	14.506 	
135 	14.726 	204 	199 	14.507 	
136 	13.231 	205 	195 	14.498 	
137 	20.848 	208 	203 	14.544 	
138 	17.051 	211 	199 	14.562 	
139 	15.235 	212 	199 	14.567 	
140 	15.522 	215 	186 	14.574 	
141 	12.498 	215 	202 	14.559 	
142 	13.725 	215 	191 	14.554 	
143 	17.316 	214 	196 	14.573 	
144 	13.899 	212 	200 	14.568 	
145 	11.984 	215 	187 	14.550 	
146 	12.364 	215 	202 	14.535 	
147 	16.767 	215 	197 	14.551 	
148 	12.168 	217 	192 	14.534 	
149 	13.661 	220 	191 	14.529 	
150 	26.647 	218 	201 	14.609 	
151 	11.866 	220 	201 	14.591 	
152 	13.442 	220 	213 	14.584 	
153 	14.126 	223 	193 	14.581 	
154 	19.272 	223 	214 	14.611 	
155 	16.612 	222 	202 	14.624 	
156 	17.026 	225 	198 	14.639 	
157 	22.441 	225 	211 	14.689 	
158 	15.554 	228 	213 	14.695 	
159 	12.638 	225 	207 	14.682 	
160 	15.485 	227 	222 	14.687 	
161 	17.016 	227 	217 	14.701 	
162 	13.789 	227 	217 	14.696 	
163 	15.579 	229 	227 	14.701 	
164 	12.320 	230 	220 	14.686 	
165 	12.863 	233 	214 	14.675 	
166 	12.571 	233 	223 	14.663 	
167 	11.801 	233 	210 	14.646 	
168 	16.922 	235 	218 	14.659 	
169 	25.261 	236 	217 	14.722 	
170 	15.890 	238 	217 	14.729 	
171 	13.255 	239 	221 	14.720 	
172 	20.783 	240 	225 	14.755 	
173 	12.876 	239 	224 	14.744 	
174 	16.419 	242 	216 	14.754 	
175 	14.070 	243 	221 	14.750 	
176 	12.412 	243 	219 	14.737 	
177 	14.438 	246 	214 	14.735 	
178 	14.146 	246 	225 	14.732 	
179 	18.172 	244 	242 	14.751 	
180 	13.742 	246 	222 	14.746 	
181 	17.210 	247 	226 	14.759 	
182 	15.105 	249 	232 	14.761 	
183 	13.529 	246 	218 	14.754 	
184 	15.007 	247 	220 	14.756 	
185 	17.073 	249 	222 	14.768 	
186 	14.969 	250 	233 	14.769 	
187 	16.807 	250 	249 	14.780 	
188 	14.494 	253 	227 	14.779 	
189 	13.937 	256 	226 	14.774 	
190 	13.883 	254 	226 	14.770 	
191 	14.725 	253 	205 	14.769 	
192 	13.244 	253 	238 	14.761 	
193 	13.129 	254 	234 	14.753 	
194 	22.126 	257 	235 	14.791 	
195 	14.430 	254 	225 	14.789 	
196 	16.249 	252 	245 	14.796 	
197 	13.453 	253 	229 	14.790 	
198 	21.625 	256 	245 	14.824 	
199 	15.742 	256 	247 	14.829 	
200 	13.946 	259 	236 	14.824 	
201 	13.042 	259 	253 	14.816 	
202 	13.866 	259 	239 	14.811 	
203 	16.780 	260 	252 	14.821 	
204 	14.333 	261 	238 	14.818 	
205 	16.252 	262 	246 	14.825 	
206 	13.988 	264 	236 	14.821 	
207 	15.966 	267 	254 	14.827 	
208 	15.164 	267 	263 	14.828 	
209 	14.308 	270 	248 	14.826 	
210 	13.126 	270 	250 	14.818 	
211 	15.210 	269 	248 	14.819 	
212 	13.788 	270 	237 	14.815 	
213 	15.875 	270 	261 	14.820 	
214 	14.597 	270 	245 	14.819 	
215 	13.816 	273 	259 	14.814 	
216 	17.626 	273 	261 	14.827 	
217 	15.171 	273 	252 	14.829 	
218 	12.946 	275 	260 	14.820 	
219 	12.797 	275 	267 	14.811 	
220 	13.248 	275 	251 	14.804 	
221 	14.623 	275 	264 	14.803 	
222 	19.250 	278 	250 	14.823 	
223 	18.331 	277 	273 	14.838 	
224 	15.237 	278 	268 	14.840 	
225 	16.241 	280 	268 	14.846 	
226 	15.329 	281 	269 	14.849 	
227 	16.412 	283 	269 	14.856 	
228 	13.686 	283 	270 	14.850 	
229 	13.482 	282 	275 	14.844 	
230 	13.341 	282 	270 	14.838 	
231 	15.649 	285 	275 	14.841 	
232 	14.391 	285 	279 	14.839 	
233 	13.723 	286 	262 	14.835 	
234 	15.845 	287 	284 	14.839 	
235 	15.302 	290 	261 	14.841 	
236 	19.645 	293 	284 	14.861 	
237 	13.985 	290 	287 	14.858 	
238 	18.730 	293 	277 	14.874 	
239 	14.160 	296 	278 	14.871 	
240 	14.538 	294 	283 	14.869 	
241 	13.904 	295 	282 	14.865 	
242 	12.533 	296 	284 	14.856 	
243 	13.341 	295 	266 	14.850 	
244 	13.166 	297 	284 	14.843 	
245 	13.417 	300 	266 	14.837 	
246 	18.044 	303 	273 	14.850 	
247 	13.987 	306 	277 	14.846 	
248 	18.354 	307 	298 	14.861 	
249 	24.618 	303 	291 	14.900 	
250 	16.669 	304 	282 	14.907 	
251 	15.105 	304 	291 	14.908 	
252 	14.338 	305 	291 	14.905 	
253 	13.307 	304 	294 	14.899 	
254 	13.693 	305 	289 	14.894 	
255 	16.816 	306 	280 	14.902 	
256 	14.974 	306 	299 	14.902 	
257 	14.134 	309 	300 	14.899 	
258 	13.200 	304 	294 	14.893 	
259 	11.610 	307 	290 	14.880 	
260 	14.153 	310 	287 	14.877 	
261 	17.717 	313 	299 	14.888 	
262 	15.897 	314 	288 	14.892 	
263 	14.445 	314 	284 	14.890 	
264 	16.196 	315 	303 	14.895 	
265 	14.990 	315 	309 	14.895 	
266 	14.424 	311 	300 	14.894 	
267 	15.502 	313 	296 	14.896 	
268 	14.060 	313 	302 	14.893 	
269 	13.154 	316 	293 	14.886 	
270 	15.328 	317 	308 	14.888 	
271 	16.391 	319 	286 	14.894 	
272 	17.799 	319 	299 	14.904 	
273 	15.002 	322 	307 	14.905 	
274 	15.046 	320 	302 	14.905 	
275 	15.096 	322 	312 	14.906 	
276 	16.645 	323 	315 	14.912 	
277 	18.731 	323 	299 	14.926 	
278 	15.006 	324 	317 	14.926 	
279 	14.433 	327 	292 	14.924 	
280 	14.281 	327 	310 	14.922 	
281 	15.806 	328 	312 	14.925 	
282 	15.021 	331 	320 	14.926 	
283 	15.776 	331 	320 	14.929 	
284 	18.235 	332 	321 	14.940 	
285 	15.372 	335 	320 	14.942 	
286 	17.396 	334 	317 	14.950 	
287 	14.527 	334 	321 	14.949 	
288 	15.819 	335 	305 	14.952 	
289 	16.222 	333 	317 	14.956 	
290 	18.116 	335 	332 	14.967 	
291 	14.102 	336 	329 	14.964 	
292 	20.291 	338 	309 	14.982 	
293 	13.867 	339 	328 	14.979 	
294 	15.811 	340 	322 	14.981 	
295 	16.851 	342 	331 	14.988 	
296 	14.036 	342 	321 	14.985 	
297 	16.684 	344 	335 	14.990 	
298 	14.887 	344 	333 	14.990 	
299 	16.111 	347 	341 	14.994 	
300 	16.254 	350 	344 	14.998 	
301 	15.748 	351 	335 	15.000 	
302 	15.527 	352 	323 	15.002 	
303 	16.244 	350 	335 	15.006 	
304 	13.816 	351 	315 	15.002 	
305 	18.637 	351 	332 	15.014 	
306 	17.071 	352 	335 	15.021 	
307 	19.075 	355 	339 	15.034 	
308 	19.736 	358 	337 	15.049 	
309 	16.791 	354 	316 	15.055 	
310 	16.860 	356 	340 	15.061 	
311 	13.616 	359 	343 	15.056 	
312 	16.195 	357 	342 	15.060 	
313 	14.992 	360 	335 	15.060 	
314 	16.489 	363 	319 	15.064 	
315 	15.050 	363 	345 	15.064 	
316 	16.197 	358 	351 	15.068 	
317 	15.424 	358 	357 	15.069 	
318 	14.735 	359 	341 	15.068 	
319 	16.267 	361 	350 	15.072 	
320 	14.939 	362 	338 	15.071 	
321 	17.907 	363 	345 	15.080 	
322 	14.101 	363 	339 	15.077 	
323 	13.059 	363 	344 	15.071 	
324 	14.418 	366 	354 	15.069 	
325 	14.678 	366 	350 	15.068 	
326 	14.753 	369 	355 	15.067 	
327 	14.578 	370 	360 	15.065 	
328 	18.222 	365 	352 	15.075 	
329 	15.956 	368 	361 	15.077 	
330 	18.037 	370 	358 	15.086 	
331 	13.847 	370 	355 	15.083 	
332 	17.785 	373 	360 	15.091 	
333 	17.549 	374 	363 	15.098 	
334 	16.209 	374 	359 	15.101 	
335 	16.578 	371 	348 	15.106 	
336 	13.836 	368 	359 	15.102 	
337 	17.050 	371 	363 	15.108 	
338 	16.485 	373 	364 	15.112 	
339 	14.634 	373 	359 	15.111 	
340 	21.497 	376 	354 	15.129 	
341 	13.587 	376 	352 	15.125 	
342 	18.234 	377 	352 	15.134 	
343 	14.054 	377 	356 	15.131 	
344 	16.090 	375 	370 	15.134 	
345 	16.179 	377 	338 	15.137 	
346 	13.320 	376 	351 	15.131 	
347 	14.841 	377 	355 	15.130 	
348 	14.362 	378 	353 	15.128 	
349 	16.120 	380 	363 	15.131 	
350 	15.029 	381 	352 	15.131 	
351 	13.151 	380 	368 	15.125 	
352 	15.234 	381 	374 	15.125 	
353 	15.002 	384 	368 	15.125 	
354 	16.240 	384 	346 	15.128 	
355 	13.776 	384 	359 	15.124 	
356 	14.541 	384 	359 	15.123 	
357 	17.577 	385 	376 	15.130 	
358 	17.535 	384 	360 	15.136 	
359 	18.959 	385 	363 	15.147 	
360 	16.033 	381 	359 	15.150 	
361 	14.870 	384 	374 	15.149 	
362 	15.208 	381 	367 	15.149 	
363 	14.763 	382 	361 	15.148 	
364 	16.068 	381 	379 	15.150 	
365 	14.196 	382 	376 	15.148 	
366 	19.309 	384 	362 	15.159 	
367 	16.618 	387 	367 	15.163 	
368 	15.711 	387 	375 	15.165 	
369 	15.334 	387 	368 	15.165 	
370 	16.161 	389 	380 	15.168 	
371 	17.740 	390 	371 	15.175 	
372 	18.058 	391 	377 	15.182 	
373 	14.462 	393 	383 	15.180 	
374 	19.853 	396 	384 	15.193 	
375 	16.542 	394 	378 	15.197 	
376 	15.615 	396 	375 	15.198 	
377 	16.958 	396 	370 	15.202 	
378 	17.394 	397 	370 	15.208 	
379 	21.293 	399 	379 	15.224 	
380 	13.582 	396 	392 	15.220 	
381 	16.015 	398 	367 	15.222 	
382 	17.995 	399 	365 	15.229 	
383 	15.104 	399 	370 	15.229 	
384 	16.767 	402 	384 	15.233 	
385 	14.606 	402 	392 	15.231 	
386 	16.047 	402 	398 	15.233 	
387 	16.652 	402 	389 	15.237 	
388 	14.551 	405 	376 	15.235 	
389 	18.499 	401 	381 	15.244 	
390 	15.393 	401 	385 	15.244 	
391 	15.403 	404 	377 	15.244 	
392 	16.504 	404 	390 	15.248 	
393 	14.729 	405 	393 	15.246 	
394 	14.086 	406 	389 	15.243 	
395 	13.009 	409 	381 	15.238 	
396 	14.284 	405 	385 	15.235 	
397 	17.555 	405 	399 	15.241 	
398 	13.603 	408 	379 	15.237 	
399 	13.464 	409 	375 	15.233 	
400 	16.302 	407 	400 	15.235 	
401 	15.794 	404 	393 	15.237 	
402 	16.005 	407 	384 	15.239 	
403 	15.108 	406 	401 	15.238 	
404 	13.760 	407 	381 	15.235 	
405 	18.755 	409 	381 	15.243 	
406 	14.076 	408 	394 	15.240 	
407 	15.322 	408 	391 	15.241 	
408 	13.467 	410 	403 	15.236 	
409 	15.807 	410 	390 	15.238 	
410 	15.999 	410 	377 	15.240 	
411 	14.059 	412 	385 	15.237 	
412 	14.494 	415 	397 	15.235 	
413 	17.035 	415 	399 	15.239 	
414 	15.786 	415 	404 	15.241 	
415 	15.499 	418 	398 	15.241 	
416 	15.327 	418 	400 	15.241 	
417 	17.844 	419 	412 	15.248 	
418 	26.913 	422 	406 	15.276 	
419 	13.530 	419 	403 	15.271 	
420 	15.020 	421 	405 	15.271 	
421 	17.087 	422 	405 	15.275 	
422 	15.012 	423 	394 	15.274 	
423 	16.265 	426 	397 	15.277 	
424 	13.813 	424 	400 	15.273 	
425 	15.867 	425 	403 	15.275 	
426 	15.507 	426 	417 	15.275 	
427 	14.799 	423 	420 	15.274 	
428 	15.346 	423 	408 	15.274 	
429 	16.347 	423 	418 	15.277 	
430 	22.724 	424 	414 	15.294 	
431 	17.745 	425 	419 	15.300 	
432 	18.990 	428 	418 	15.308 	
433 	13.326 	428 	420 	15.304 	
434 	17.767 	429 	424 	15.309 	
435 	15.325 	430 	420 	15.310 	
436 	15.997 	433 	412 	15.311 	
437 	24.669 	435 	422 	15.333 	
438 	17.376 	435 	417 	15.337 	
439 	14.020 	435 	420 	15.334 	
440 	13.774 	436 	413 	15.331 	
441 	18.284 	437 	424 	15.337 	
442 	16.102 	436 	406 	15.339 	
443 	18.739 	438 	413 	15.347 	
444 	16.738 	439 	423 	15.350 	
445 	14.646 	437 	411 	15.348 	
446 	16.280 	436 	417 	15.350 	
447 	16.504 	439 	433 	15.353 	
448 	13.727 	442 	430 	15.349 	
449 	18.640 	439 	422 	15.357 	
450 	13.850 	440 	425 	15.353 	
451 	17.985 	440 	424 	15.359 	
452 	14.477 	443 	429 	15.357 	
453 	16.670 	444 	430 	15.360 	
454 	16.283 	444 	436 	15.362 	
455 	16.256 	446 	431 	15.364 	
456 	19.602 	449 	430 	15.373 	
457 	18.305 	452 	439 	15.380 	
458 	15.569 	449 	421 	15.380 	
459 	19.961 	444 	435 	15.390 	
460 	18.111 	447 	434 	15.396 	
461 	15.355 	447 	434 	15.396 	
462 	13.533 	449 	442 	15.392 	
463 	15.780 	450 	429 	15.393 	
464 	17.442 	453 	446 	15.397 	
465 	13.542 	450 	430 	15.393 	
466 	16.169 	450 	431 	15.395 	
467 	20.708 	453 	434 	15.406 	
468 	15.304 	453 	441 	15.406 	
469 	13.046 	456 	423 	15.401 	
470 	15.839 	459 	435 	15.402 	
471 	19.090 	460 	437 	15.410 	
472 	15.984 	459 	428 	15.411 	
473 	17.039 	462 	439 	15.414 	
474 	16.756 	462 	431 	15.417 	
475 	15.993 	465 	445 	15.419 	
476 	17.638 	465 	443 	15.423 	
477 	16.659 	455 	441 	15.426 	
478 	18.744 	454 	446 	15.433 	
479 	13.111 	454 	442 	15.428 	
480 	16.201 	454 	432 	15.429 	
481 	17.036 	456 	448 	15.433 	
482 	15.593 	458 	446 	15.433 	
483 	15.844 	457 	427 	15.434 	
484 	14.784 	460 	446 	15.433 	
485 	18.905 	460 	440 	15.440 	
486 	23.376 	459 	451 	15.456 	
487 	22.640 	462 	440 	15.471 	
488 	13.351 	464 	447 	15.467 	
489 	15.611 	465 	449 	15.467 	
490 	15.909 	465 	453 	15.468 	
491 	17.008 	466 	457 	15.471 	
492 	14.296 	469 	461 	15.468 	
493 	13.437 	472 	461 	15.464 	
494 	12.292 	473 	455 	15.458 	
495 	14.655 	473 	443 	15.456 	
496 	12.641 	472 	438 	15.451 	
497 	14.062 	473 	469 	15.448 	
498 	25.710 	471 	451 	15.468 	
499 	14.824 	474 	463 	15.467 	
500 	15.407 	474 	463 	15.467 	
501 	16.502 	475 	471 	15.469 	
502 	13.021 	477 	445 	15.464 	
503 	23.762 	480 	448 	15.481 	
504 	15.350 	478 	472 	15.480 	
505 	12.935 	479 	473 	15.475 	
506 	16.872 	481 	468 	15.478 	
507 	13.098 	482 	474 	15.474 	
508 	12.878 	483 	464 	15.468 	
509 	13.828 	484 	448 	15.465 	
510 	13.382 	484 	476 	15.461 	
511 	13.277 	484 	471 	15.457 	
512 	15.719 	485 	477 	15.457 	
513 	13.929 	487 	471 	15.454 	
514 	14.337 	487 	475 	15.452 	
515 	13.602 	490 	480 	15.449 	
516 	13.621 	493 	476 	15.445 	
517 	18.609 	494 	472 	15.451 	
518 	12.235 	489 	474 	15.445 	
519 	15.886 	491 	473 	15.446 	
520 	16.159 	492 	472 	15.447 	
521 	14.318 	493 	482 	15.445 	
522 	15.755 	492 	475 	15.446 	
523 	16.394 	495 	473 	15.447 	
524 	14.597 	498 	470 	15.446 	
525 	14.015 	499 	474 	15.443 	
526 	15.895 	502 	483 	15.444 	
527 	14.194 	502 	469 	15.442 	
528 	13.007 	503 	485 	15.437 	
529 	11.913 	505 	490 	15.430 	
530 	14.668 	503 	474 	15.429 	
531 	13.036 	503 	477 	15.424 	
532 	17.067 	506 	471 	15.427 	
533 	13.236 	499 	483 	15.423 	
534 	14.318 	502 	493 	15.421 	
535 	15.256 	502 	492 	15.421 	
536 	14.843 	502 	498 	15.420 	
537 	15.997 	500 	478 	15.421 	
538 	17.072 	502 	491 	15.424 	
539 	17.476 	500 	490 	15.428 	
540 	16.343 	500 	483 	15.429 	
541 	14.877 	503 	483 	15.428 	
542 	15.528 	503 	477 	15.429 	
543 	15.689 	506 	490 	15.429 	
544 	16.738 	506 	492 	15.432 	
545 	14.043 	507 	491 	15.429 	
546 	14.854 	510 	491 	15.428 	
547 	15.612 	509 	487 	15.428 	
548 	16.650 	509 	479 	15.431 	
549 	16.450 	509 	490 	15.432 	
550 	18.043 	512 	484 	15.437 	
551 	15.174 	515 	491 	15.437 	
552 	14.933 	518 	494 	15.436 	
553 	15.252 	521 	487 	15.435 	
554 	15.792 	521 	501 	15.436 	
555 	19.951 	518 	492 	15.444 	
556 	18.239 	513 	495 	15.449 	
557 	16.928 	511 	486 	15.452 	
558 	17.102 	511 	492 	15.455 	
559 	18.615 	513 	494 	15.460 	
560 	14.299 	513 	496 	15.458 	
561 	14.457 	513 	494 	15.457 	
562 	14.469 	513 	500 	15.455 	
563 	17.872 	515 	504 	15.459 	
564 	16.761 	516 	492 	15.461 	
565 	14.751 	515 	489 	15.460 	
566 	15.955 	515 	494 	15.461 	
567 	16.881 	518 	508 	15.464 	
568 	19.517 	517 	492 	15.471 	
569 	15.415 	518 	498 	15.471 	
570 	17.338 	518 	504 	15.474 	
571 	14.720 	517 	502 	15.473 	
572 	16.957 	519 	504 	15.475 	
573 	15.894 	517 	507 	15.476 	
574 	15.032 	518 	501 	15.475 	
575 	15.508 	519 	518 	15.475 	
576 	16.698 	520 	501 	15.477 	
577 	17.980 	520 	506 	15.482 	
578 	19.098 	523 	502 	15.488 	
579 	18.656 	520 	513 	15.493 	
580 	16.004 	523 	500 	15.494 	
581 	15.770 	526 	500 	15.495 	
582 	15.731 	524 	511 	15.495 	
583 	20.045 	527 	503 	15.503 	
584 	16.777 	530 	503 	15.505 	
585 	17.159 	526 	515 	15.508 	
586 	18.769 	529 	518 	15.514 	
587 	17.393 	529 	503 	15.517 	
588 	19.071 	529 	518 	15.523 	
589 	15.621 	529 	511 	15.523 	
590 	15.698 	532 	524 	15.523 	
591 	19.256 	530 	518 	15.530 	
592 	15.901 	530 	525 	15.530 	
593 	12.580 	530 	515 	15.525 	
594 	15.955 	530 	527 	15.526 	
595 	18.110 	533 	521 	15.530 	
596 	15.190 	536 	527 	15.530 	
597 	17.578 	537 	510 	15.533 	
598 	14.946 	538 	504 	15.532 	
599 	18.395 	540 	517 	15.537 	
600 	18.819 	537 	521 	15.542 	
601 	13.700 	540 	511 	15.539 	
602 	16.609 	541 	521 	15.541 	
603 	17.706 	543 	516 	15.545 	
604 	16.475 	543 	527 	15.546 	
605 	16.494 	546 	525 	15.548 	
606 	16.423 	549 	518 	15.549 	
607 	16.271 	550 	525 	15.550 	
608 	30.184 	544 	540 	15.574 	
609 	17.359 	544 	525 	15.577 	
610 	18.828 	547 	525 	15.583 	
611 	14.601 	550 	525 	15.581 	
612 	16.731 	553 	526 	15.583 	
613 	17.204 	553 	526 	15.586 	
614 	16.334 	556 	538 	15.587 	
615 	19.509 	557 	538 	15.593 	
616 	14.927 	557 	530 	15.592 	
617 	14.981 	560 	530 	15.591 	
618 	15.369 	560 	536 	15.591 	
619 	22.642 	562 	538 	15.602 	
620 	15.100 	563 	528 	15.601 	
621 	17.731 	565 	534 	15.605 	
622 	14.879 	565 	538 	15.604 	
623 	14.254 	568 	545 	15.602 	
624 	12.346 	569 	532 	15.596 	
625 	16.459 	572 	540 	15.598 	
626 	16.982 	572 	544 	15.600 	
627 	19.312 	569 	531 	15.606 	
628 	17.632 	570 	565 	15.609 	
629 	21.719 	569 	536 	15.619 	
630 	14.345 	569 	534 	15.617 	
631 	14.783 	570 	535 	15.615 	
632 	15.680 	569 	545 	15.615 	
633 	15.683 	570 	544 	15.616 	
634 	15.018 	557 	544 	15.615 	
635 	16.036 	558 	545 	15.615 	
636 	17.000 	558 	544 	15.618 	
637 	19.934 	561 	545 	15.624 	
638 	20.953 	562 	561 	15.633 	
639 	15.669 	565 	543 	15.633 	
640 	16.678 	568 	555 	15.634 	
641 	14.086 	566 	557 	15.632 	
642 	17.389 	566 	535 	15.635 	
643 	18.479 	567 	536 	15.639 	
644 	17.868 	570 	550 	15.643 	
645 	15.669 	568 	555 	15.643 	
646 	17.563 	568 	548 	15.646 	
647 	15.895 	567 	556 	15.646 	
648 	14.656 	568 	560 	15.644 	
649 	16.616 	571 	537 	15.646 	
650 	16.153 	572 	537 	15.647 	
651 	24.678 	571 	537 	15.661 	
652 	16.989 	572 	558 	15.663 	
653 	17.604 	574 	565 	15.666 	
654 	18.334 	574 	556 	15.670 	
655 	19.062 	575 	561 	15.675 	
656 	17.798 	575 	541 	15.678 	
657 	15.236 	577 	568 	15.677 	
658 	14.842 	578 	556 	15.676 	
659 	14.697 	578 	561 	15.675 	
660 	19.756 	578 	576 	15.681 	
661 	14.834 	580 	567 	15.680 	
662 	13.820 	580 	570 	15.677 	
663 	16.181 	582 	556 	15.677 	
664 	19.302 	585 	576 	15.683 	
665 	17.213 	585 	569 	15.685 	
666 	17.617 	585 	550 	15.688 	
667 	21.786 	585 	552 	15.697 	
668 	16.495 	588 	566 	15.698 	
669 	16.574 	589 	577 	15.700 	
670 	23.578 	590 	567 	15.712 	
671 	17.209 	591 	573 	15.714 	
672 	19.062 	588 	569 	15.719 	
673 	15.356 	585 	553 	15.718 	
674 	23.318 	587 	572 	15.729 	
675 	16.064 	587 	579 	15.730 	
676 	18.489 	590 	569 	15.734 	
677 	16.689 	589 	569 	15.735 	
678 	20.217 	589 	578 	15.742 	
679 	15.759 	590 	576 	15.742 	
680 	16.203 	593 	574 	15.743 	
681 	17.211 	593 	558 	15.745 	
682 	16.192 	596 	578 	15.746 	
683 	20.764 	590 	583 	15.753 	
684 	14.222 	593 	558 	15.751 	
685 	17.737 	593 	579 	15.754 	
686 	21.336 	595 	568 	15.762 	
687 	15.201 	598 	584 	15.761 	
688 	25.309 	601 	573 	15.775 	
689 	18.242 	602 	585 	15.778 	
690 	17.780 	603 	585 	15.781 	
691 	14.951 	602 	590 	15.780 	
692 	20.942 	605 	561 	15.788 	
693 	17.118 	608 	558 	15.789 	
694 	17.313 	605 	564 	15.792 	
695 	16.154 	606 	565 	15.792 	
696 	16.905 	607 	574 	15.794 	
697 	17.697 	608 	569 	15.797 	
698 	15.533 	609 	592 	15.796 	
699 	14.406 	611 	594 	15.794 	
700 	18.517 	612 	595 	15.798 	
